0.0000,0.7112
0.0085,0.7094
0.0277,0.6194
0.0340,0.6993
0.0395,0.7429
0.0407,0.7614
0.0444,0.7124
0.0469,0.6311
0.0486,0.7393
0.0499,0.6314
0.0535,0.7061
0.0559,0.6118
0.0594,0.5843
0.0627,0.7825
0.0632,0.7780
0.0699,0.7035
0.0705,0.8812
0.0709,0.6504
0.0726,0.6643
0.0732,0.6295
0.0735,0.9389
0.0749,0.7096
0.0750,0.5763
0.0753,0.6148
0.0765,0.6891
0.0771,0.7548
0.0799,0.5829
0.0805,0.7111
0.0806,0.6202
0.0810,0.6661
0.0825,0.7166
0.0827,0.6964
0.0869,0.6831
0.0871,0.5919
0.0872,0.7104
0.0886,0.6872
0.0898,0.7004
0.0922,0.7664
0.0935,0.6967
0.0955,0.6037
0.0967,0.6657
0.0968,0.6791
0.0968,0.6309
0.0975,0.6863
0.0979,0.6505
0.0983,0.6887
0.0994,0.6273
0.0994,0.6378
0.0996,0.6431
0.1000,0.6385
0.1003,0.6714
0.1010,0.6390
0.1013,0.6752
0.1022,0.5249
0.1030,0.6747
0.1031,0.6360
0.1034,0.6758
0.1037,0.7458
0.1046,0.7815
0.1054,0.7175
0.1057,0.6102
0.1057,0.5458
0.1069,0.5656
0.1085,0.6358
0.1098,0.7089
0.1100,0.6608
0.1103,0.6924
0.1106,0.6666
0.1115,0.5364
0.1117,0.7345
0.1134,0.6455
0.1148,0.6762
0.1160,0.8194
0.1161,0.6205
0.1165,0.5209
0.1171,0.6915
0.1171,0.7538
0.1173,0.7105
0.1176,0.6949
0.1180,0.6936
0.1183,0.5947
0.1196,0.7040
0.1200,0.6768
0.1200,0.6991
0.1200,0.7376
0.1202,0.4850
0.1203,0.7285
0.1208,0.5603
0.1222,0.6619
0.1222,0.8576
0.1222,0.8722
0.1225,0.6790
0.1225,0.6871
0.1228,0.6782
0.1233,0.6516
0.1241,0.6081
0.1246,0.6973
0.1246,0.7138
0.1248,0.5962
0.1248,0.7529
0.1249,0.5993
0.1251,0.5999
0.1255,0.6652
0.1256,0.5929
0.1257,0.6713
0.1257,0.6587
0.1259,0.6886
0.1259,0.5723
0.1260,0.7374
0.1260,0.6441
0.1263,0.7592
0.1263,0.6925
0.1270,0.7158
0.1271,0.5785
0.1271,0.7565
0.1273,0.6943
0.1280,0.6812
0.1282,0.6810
0.1287,0.6806
0.1288,0.6881
0.1289,0.6716
0.1290,0.7400
0.1295,0.6278
0.1299,0.6100
0.1307,0.7839
0.1307,0.7166
0.1312,0.6120
0.1313,0.6527
0.1315,0.6867
0.1316,0.6443
0.1325,0.6750
0.1328,0.6727
0.1329,0.6773
0.1334,0.6809
0.1341,0.5418
0.1341,0.6840
0.1342,0.6871
0.1346,0.6724
0.1348,0.8607
0.1351,0.7492
0.1352,0.5841
0.1353,0.7159
0.1353,0.6119
0.1353,0.6604
0.1354,0.7023
0.1357,0.7195
0.1357,0.6833
0.1358,0.6767
0.1363,0.6930
0.1365,0.7162
0.1367,0.6845
0.1368,0.6878
0.1371,0.6139
0.1373,0.6512
